,Title,Sentence,Useful
429,Clinical Analysis by Microchip Capillary Electrophoresis Review,described a microchip CE device for electrophoretic detection of glucose in human plasma.,1
432,Clinical Analysis by Microchip Capillary Electrophoresis Review,"In pilot studies, glucose in human plasma from 3 healthy individuals and 2 individuals with diabetes was successfully determined.",1
448,Clinical Analysis by Microchip Capillary Electrophoresis Review,"A semiautomated sample preparation, amplification, and electrophoretic separation platform has also been developed for analysis of human genomic DNA to detect hereditary and infectious diseases based on microchannel CE with 2-color optical detection .",1
450,Clinical Analysis by Microchip Capillary Electrophoresis Review,Conventional CE revolutionized DNA analysis and was vital to the success of the Human Genome Project .,1
641,Catalytic sterilization of Escherichia coli K 12 on Ag/Al 2 O 3 surface on pure culture of Escherichia coli K 12 was studied,"With these applications, the potential dangers of the compounds to human health and environment are concerned.",1
644,Catalytic sterilization of Escherichia coli K 12 on Ag/Al 2 O 3 surface on pure culture of Escherichia coli K 12 was studied,"Recently, we have reported the inactivation efficiency of Ag/Al 2 O 3 and Cu/Al 2 O 3 to SARS coronavirus, bacteria and yeast .",1
753,Catalytic sterilization of Escherichia coli K 12 on Ag/Al 2 O 3 surface on pure culture of Escherichia coli K 12 was studied,The role of Ag + eluted from AgCl/ Al 2 O 3 can be ignored in our experiments.,1
758,Catalytic sterilization of Escherichia coli K 12 on Ag/Al 2 O 3 surface on pure culture of Escherichia coli K 12 was studied,reactive oxygen species SEM scanning electron microscopy SARS severe acute respiratory syndrome XRD X-ray polycrystalline diffraction TEM transmission electron microscopy CFU/ml colony forming units per milliliter SOD superoxide dismutase DRIFTS diffuse reflectance infrared Fourier transform spectroscopy TC total carbon,1
954,Inactivating influenza viruses on surfaces using hydrogen peroxide or triethylene glycol at low vapor concentrations,"5 They also can remain active with minimal reduction after 60 minutes on human hands, although washing with soap and water is a highly effective hygiene strategy.",1
981,Inactivating influenza viruses on surfaces using hydrogen peroxide or triethylene glycol at low vapor concentrations,"Infected MDCK cells were then labeled for 30 minutes at 48C with 50 mL of nucleoprotein antibody solution, which was made by adding 50 mL of mouse monoclonal antibodies to 5 mL of Dulbecco is phosphatebuffered saline containing 1% BSA, 1% heat-inactivated human serum , and 0.02% sodium azide.",1
982,Inactivating influenza viruses on surfaces using hydrogen peroxide or triethylene glycol at low vapor concentrations,"After 3 washes with DPBS, the cells were incubated with tagging solution, made by adding 50 mL of rhodamine-labeled goat anti-mouse IgG to 5 mL of DPBS containing 1% BSA, 1% heat-inactivated human serum, and 0.02% sodium azide.",1
1086,Inactivating influenza viruses on surfaces using hydrogen peroxide or triethylene glycol at low vapor concentrations,"Although an objection could be raised due to the potential health risk of using TEG vapor for air disinfection, this concern is likely unwarranted, because TEG is an odorless chemical of no known toxicity, and human exposure to TEG is already widespread.",1
1091,Inactivating influenza viruses on surfaces using hydrogen peroxide or triethylene glycol at low vapor concentrations,"According to the EPA, 12 ' nothe Agency has no risk concerns for triethylene glycol with respect to human exposure.",1
1126,Chapter 7 Plasmonics-Based Detection of Virus Using Sialic Acid Functionalized Gold Nanoparticles,"The binding of viral proteins to sialic acid has been studied for various pathogenic viruses, such as influenza virus , human parainfluenza virus , human coronavirus , and a specific serotype of rhinovirus .",1
1186,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"In addition to ""traditional"" microbiological contamination by human waste, contamination of drinking water sources with pesticides and herbicides as part of the major contaminating factors is a growing problem worldwide.",1
1188,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"A recent study estimated that there are 1,415 human pathogens including 217 viruses and prions, 538 bacteria and ricketssiae, 307 fungi, 66 protozoa and 287 helminths; about 12% are considered to be emerging pathogens.",1
1189,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"Their number continues to grow, as evidenced by the relatively recent emergence of severe acute respiratory syndrome , caused by a novel coronavirus.",1
1194,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"In some cases this can be due to advancements in disease diagnosis and detection of the causative organisms: for example, it is likely that Cryptosporidium caused diarrhoeal illness before it was diagnosed as a human pathogen in 1976.",1
1195,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"In other cases true emergence can be caused by factors such as new environments, new technologies and changes in human behaviour.",1
1199,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"As far as deliberate human hostile actions on urban water supplies, although none has been reported to date, in January, 2002, the FBI circulated a reserved bulletin warning water industry managers that al-Qaida terrorists may have been studying American dams and water-supply systems in preparation for new attacks .",1
1365,ONLINE MONITORING TECHNOLOGIES FOR DRINKING WATER SYSTEMS SECURITY,"In spite of the high technology being developed, monitoring costs are bound to become a lesser and lesser part of a water utility budget due to the fact that automation and technological simplification will abate the human cost factor and reduce significantly the complexity of procedures .",1
1534,Cellulose-based virus-retentive filters: a review Human immunodeficiency virus 1 HPyV Human polyomavirus HSV Herpes simplex virus,"Human adenovirus and norovirus were detected in 97.5 and 32% of the samples, respectively.",1
1571,Cellulose-based virus-retentive filters: a review Human immunodeficiency virus 1 HPyV Human polyomavirus HSV Herpes simplex virus,"The threat of viral outbreaks and pandemics such as those caused by SARS coronavirus and highly pathogenic strains of influenza A virus , allied with the fear of bioterrorism using viruses as biological weapons, has encouraged the search for efficient protection equipment against aerosolized virus-containing particles.",1
1588,Cellulose-based virus-retentive filters: a review Human immunodeficiency virus 1 HPyV Human polyomavirus HSV Herpes simplex virus,"Moreover, human face and head form models have been proposed as a tool for designing respirators with improved protection efficiency, simulating interactions between faces and facemasks and describing their fit .",1
1784,Adsorption of Proteins at Solid Surfaces,"He successfully used accurate single wavelength null ellipsometry data recorded in situ to resolve dynamics in d and n for human serum albumin , immunoglobulin G , fibrinogen and lysozym.",1
1918,Adsorption of Proteins at Solid Surfaces,"Their applications include detection of monoclonal antibodies from SARS using virus, immobilized on silicon substrates, as antigen , detection of the protein hormone human somatropin down to 0.0004 IU/ml , detection of Riemerella anatipestifier down to 5.2 × 10 3 CFU/ml using immunoglobulin as sensing layer , detection of tumor markers for cancer diagnostics down to 10 U/ml , biological amplification for detection of alpha-fetoprotein in cancer diagnostics down to 5 ng/ml , detection of duck hepatitis virus down to 8 × 10 −9.5 LD 50 /ml using polyclonal antibodies on silicon , detection of hepatitis B virus markers down to 1 mg/ml , and more.",1
1934,Adsorption of Proteins at Solid Surfaces,"Fib, HSA and h-IgG corresponds to fibrinogen, human serum albumin and human immunoglobulin G, respectively.",1
2174,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies",Surface contamination is especially influenced by human activity such as touch.,1
2296,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies",The PTFE filters successfully captured WU polyomavirus and human papillomavirus 120 along with other pathogens.,1
2346,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","Combining this information with the genus of the captured microbe, the particle size range , and the health effects on the human or animal population, conclusions can be made regarding bioaerosol concentration and health risk.",1
2348,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","53 A lack of bioaerosol studies targeting viruses and archea has also been identified, further limiting our understanding of the impact of airborne microbes on human health.",1
2353,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","The staff, patients or their visitors may be the source of the bioaerosol health risk, such as with SARS virus, respiratory syncytial virus, influenza, measles, mumps, or rubella viruses.",1
2360,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","125 Further investigations have been unable to establish a relationship between dust particles and microbes in OTs, although a relationship between the number of airborne microbes and human activity was confirmed.",1
2361,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies",126 This relationship between increased airborne bacterial concentration and human activity is widely accepted.,1
2362,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","127, 128 Approximately 5e10% of human skin debris carries bacteria and skin shedding increases with physical activity, with millions of particles being shed per person each day.",1
2370,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","This highlights the need for the investigator to be aware of airflow in and between areas under investigation, in addition to patterns of human activity.",1
2389,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies",Caution should be exercised when investigating the relationship between the number of human occupants and the concentration of airborne microbes.,1
2398,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","The study did, however, Passive sampling e Settle plates e Consider using the 1:1:1 scheme with 90 mm plates 11 e Surface sampling e Consider using membranes as an alternative to contact plates on curved surfaces e Surface and aerial contamination may have different sources e Results from passive and active samplers should not be assumed comparable Active sampling e Impactors e Collection on to agar plates e Collection efficiency highly dependent on particle size e Ideal as a particle size classifier e Loss of bioefficiency: shear forces, desiccation, particle bounce, and deposition build-up e Virtual impactors e Collection into liquid, thus minimizing risk of desiccation e Collection efficiency dependent on particle size e Useful as particle concentrators e Slit impactors e Collection on to agar plates e Loss of bioefficiency: shear forces, desiccation, particle bounce, and deposition build-up e Records variation in bioaerosol concentration over a specified time-period e Impingers e Collection into liquid, thus minimizing risk of desiccation e Loss of bioefficiency: shear forces, re-aerosolization, evaporation, adherence to device walls e Collection efficiency dependent on particle size e Cyclones e Collection into liquid, thus minimizing risk of desiccation e Loss of bioefficiency: shear forces, liquid carryover, evaporation, adherence to device walls e May be used as pre-classifiers for particle size e Collection efficiency dependent on particle size e Vary considerably in size and airflow rate e Filters e Small, portable personal samplers e Loss of bioefficiency: desiccation e Collection efficiency dependent on particle size In the laboratory e Calibrate the flow rate of the active sampler e Ensures the maximum collection efficiency e Influences the size of particles collected e Determine the bioefficiency of the sampler against the target pathogen e Test in air conditions expected in the field e Spike sampler with known concentration of the target pathogen e Each type of pathogen has a unique response to conditions experienced e Surrogate viruses may be used in place of hazardous pathogens; however, response may differ from target pathogen e Check that bioefficiency is maintained throughout planned sampling time e Determine errors in numeration when sampling from a known, repeatable concentration of the target pathogen e Ensure that the sampler exhaust is not a source of pathogen contamination to the environment e Test the storage, enumeration, and identification procedure In the field e Position of the inlet sampler e Avoid strong airflows around the inlet of the sampler e If using an inlet nozzle, position horizontally e Ensure that the sample position is beyond the range of droplet fallout from a source e Aerial microbial concentration e Expect non-uniformed concentration in the area studied e Consider taking samples at various locations in the area studied e Note human/animal activity and number of humans/ animals present, as this may influence concentration of certain microbes e Be aware of airflow patterns due to HVAC and natural ventilation e Note air quality: relative humidity, temperature e There may be seasonal variation in concentration of the target pathogen e Active samplers: quantification of pathogens e Expressed as enumeration per cubic meters of air e Need to know the collection time and flow rate of the sampler notice evidence of seasonal variation in this Taiwanese hospital, with airborne adenovirus peaking in the summer months, whereas M. pneumoniae detection rates increased in the autumn and winter.",1
2405,"Bioaerosol sampling: sampling mechanisms, bioefficiency and field studies","The influence and correlation between human activity, air quality and dust particle count on bioaerosol concentration is uncertain, with contradictory results being presented.",1
2448,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,"For example, if the packaging film absorbs most of the light emitted by a LED source due to total internal reflection, the amount of light perceived by the human eye is affected, thus varying the overall luminous efficiency.",1
2449,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,Overall luminous efficiency provides the efficiency of a light source to convert the electrical energy into the optical power perceived by a human eye in standard conditions.,1
2604,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,"The synergistic antimicrobial efficacy of 260 nm and the 280 nm LEDs was evaluated against E. coli, B. pumilus spores, MS2 coliphage, and human adenovirus type 2 , and its efficacy was compared with mercury vapor lamps at low and medium pressures.",1
2689,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,"The hybrid 260/280 nm LED treatment caused no significant DNA or RNA damage and did not inactivate E. coli K12, MS2 coliphage, human adenovirus type-2, or Bacillus pumilus spores .",1
2714,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,"The addition of titanium dioxide as a photocatalyst to UV-A light increased its antimicrobial efficacy against the murine norovirus, a surrogate of the human norovirus, while UV-B alone was effective in inactivating murine norovirus activity.",1
2720,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,"Synergistic use of UV-A light and riboflavin produced phenotypic changes in the fungi C. albicans and Fusarium solani, such as a lower growth of biofilm and color variations, where biofilm formation is a synergistic microorganism response to any stress .",1
2732,Applications of Light-Emitting Diodes (LEDs) in Food Processing and Water Treatment,UV-A LED light sources are also being developed for suitable therapeutic applications in human skin .,1
2851,Label-free sensitive detection of influenza virus using PZT discs with a synthetic sialylglycopolymer receptor layer,"While Influenza B and C are human pathogens and use specific sialic receptors for attachment , Influenza A viruses circulate in a wide range of avian and mammalian hosts, which determine their preferred receptor.",1
2852,Label-free sensitive detection of influenza virus using PZT discs with a synthetic sialylglycopolymer receptor layer,"Human Influenza A virus predominantly binds to the Neu5Acα2-6Gal sialoglycoconjugate, while avian Influenza A virus exclusively binds to Neu5Acα2-3Gal.",1
3006,micromachines Disposable DNA Amplification Chips with Integrated Low-Cost Heaters †,One very recent example is the Covid-19 coronavirus outbreak in the People is Republic of China.,1
3019,micromachines Disposable DNA Amplification Chips with Integrated Low-Cost Heaters †,"In the early stage of diseases, the agent, and therefore its genetic material, is only present in low concentrations within the infected human or animal, making detection rather difficult.",1
3601,Multiplex bioanalytical methods for food and environmental monitoring,"Another example of implementation of this xMap technology for multiplex detection of toxins was reported for B. anthracis spore, Y. pestis, SARS-CoV, SEB and ricin .",1
3681,Multiplex bioanalytical methods for food and environmental monitoring,"A recombinant yeast cell-based estrogen bioassay, expressing human ERa and yeastenhanced green fluorescent protein in response to estrogens, was recently developed and applied to screening estrogenic activity in animal feed .",1
3690,Journal Pre-proof Au-decorated BN nanotube as a breathalyzer for potential medical applications Au-decorated BN nanotube as a breathalyzer for potential medical applications,"Very recently, an outbreak of unexplained pneumonia has been caused by a new coronavirus infection called COVID-19 .",1
3762,Preparation and antibacterial efficacy of bamboo charcoal/polyoxometalate biological protective material,"With regard to the antibacterial activity of the POMs, we found that the polyoxometalates with Keggin, lacunary Keggin, Wells-Dawson, double-Keggin and Keggin-sandwich structures enhanced the antibacterial activity of b-lactam antibiotics on methicillin-resistant Staphylococcus aureus , Helicobacter pylori and SARS coronavirus .",1
3783,Preparation and antibacterial efficacy of bamboo charcoal/polyoxometalate biological protective material,"After the MIC has been determined, 0.1 ml of inoculum from each of the tubes broth without visible turbidity was subcultured on nutrient agar plate and incubated at 37°C for 24 h. The number of grown colonies on this subculture after incubation period was counted and compared to the number of CFU/ml in the original inoculum.",1
4198,36 Recent Advances in Real-Time Mass Spectrometry Detection of Bacteria,The persistence of the empirical experimental component has not kept MALDI from gaining enormous acclaim as a method for MS of biological compounds.,1
4432,Oligonucleotide Functionalised Microbeads: Indispensable Tools for High-Throughput Aptamer Selection,"The effectiveness of ePCR, and its integration into SELEX, is dependent upon emulsion monodispersity.",1
4448,Oligonucleotide Functionalised Microbeads: Indispensable Tools for High-Throughput Aptamer Selection,"The effectiveness of ePCR, and its integration into SELEX, is dependent upon emulsion monodispersity.",1
4648,Degradation of iopromide by combined UV irradiation and peroxydisulfate,"At present, it is unclear whether ICM compounds themselves at the concentrations likely to be present pose a significant risk to human health, but iopromide has been shown recently to have estrogen activity .",1
4758,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,"With the lessons from SARS outbreak in 2003 and the threats from a possible approaching avian influenza pandemic, our concern about aerosol-transmitted infections in hospitals buildings, residential buildings, and even in transportation vehicles has been refreshed.",1
4767,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,"On the other hand, anecdotal evidence in Hong Kong during the SARS outbreak in the spring of 2003 shows that in certain high-rise residential buildings, adjacent upper floor residents were infected after those on the lower floor.",1
4768,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,"In addition, the SARS virus was found within the deposits on the windowsill and floors on two other upper floors, where residents on floors immediately beneath had been infected with SARS.",1
4791,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,Earlier special onsite investigations after the SARS outbreak revealed that the room immediately upstairs could contain up to 7% of the exhaust air from the lower floor .,1
4796,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,"Considering that the sizes of human-generated aerosols typically range from 5 to 100 mm, using a tracer gas to represent their aerodynamic behaviors by neglecting the gravity effect on the aerosols can reasonably give meaningful results, especially for those fine droplets.",1
4902,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,It was in spring that the SARS outbreak happened in 2003 in Hong Kong.,1
4984,The airborne transmission of infection between flats in high-rise residential buildings: Tracer gas simulation,SARS case clusters in several high-rise residential buildings in Hong Kong in 2003 have motivated the authors to seriously evaluate the degree to which the airborne virus can be transported by natural ventilative airflows through open windows between flats in high-rise residential buildings in crowded urban environments.,1
5005,"Wind tunnel tests of inter-flat pollutant transmission characteristics in a rectangular multi-storey residential building, part B: Effect of source location","Tracking the large-scale outbreak of SARS in the residential community, Li et al.",1
5365,Antibacterial effects of low- temperature plasma generated by atmospheric-pressure plasma jet are mediated by reactive oxygen species,"On the other hand, persistence of antibacterial activity of PAM for at least two hours suggest the contribution of such highly-reactive species may be limited.",1
5372,Antibacterial effects of low- temperature plasma generated by atmospheric-pressure plasma jet are mediated by reactive oxygen species,This disparity could explain the necessity of the incubation period for gradual and progressive damaging effects of ROS.,1
5484,The Use of Nanotrap Particles in the Enhanced Detection of Rift Valley Fever Virus Nucleoprotein,"Nanotrap particles have also been shown to enrich for virions of both RNA and DNA viruses that cause respiratory illnesses, including human coronavirus , adenovirus, and influenza A .",1
5495,The Use of Nanotrap Particles in the Enhanced Detection of Rift Valley Fever Virus Nucleoprotein,His-tagged NP was produced in house or obtained from Immune Technology.,1
5658,The Use of Nanotrap Particles in the Enhanced Detection of Rift Valley Fever Virus Nucleoprotein,We first tested NP stability at ambient temperatures over a long incubation period.,1
5730,micromachines Photonic Crystal Nanobeam Cavities for Nanoscale Optical Sensing: A Review,"For example, the detection of nanoparticles in air is important for human health, because the ultra-fine particles can destroy lungs, leading to lung disease.",1
5732,micromachines Photonic Crystal Nanobeam Cavities for Nanoscale Optical Sensing: A Review,"The monitoring of fatal infectious bacteria and viruses is necessary for early-stage disease control, including severe acute respiratory syndrome and acquired immune deficiency syndrome .",1
5987,micromachines Photonic Crystal Nanobeam Cavities for Nanoscale Optical Sensing: A Review,"Many methods have been proposed to pursue high FOM and low detection limit, such as studying the functionalized materials to reduce absorption loss, making the functionalization process easy to operate, and improving persistence and optimizing the structure of nanobeam cavities.",1
6145,Investigation of soils affected by burnt hospital wastes in Nigeria using PIXE,Hospital wastes are generated as a result of patients' diagnosis and/or treatment or immunization of human beings or animals.,1
6157,Investigation of soils affected by burnt hospital wastes in Nigeria using PIXE,"The solid waste may contain human organs, bandages, syringes, test tubes, tissues cell culture and other plastic materials.",1
6182,Investigation of soils affected by burnt hospital wastes in Nigeria using PIXE,"The soil sampling was conducted in the month of July, 2010, about the peak of rain season when topsoil is predominantly wet with fresh loading of metal contaminants.",1
6204,Investigation of soils affected by burnt hospital wastes in Nigeria using PIXE,Dioxins and furans are also known as human carcinogen .,1
6457,Microwave-induced release and degradation of airborne endotoxins from Escherichia coli bioaerosol,"These small particles are able to affect human health by causing infectious diseases, acute toxic reactions, and allergies .",1
6642,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"In humans, infection by the new Severe Acute Respiratory Syndrome Coronavirus 2 causes Coronavirus Disease 2019 , as named by the World Health Organization .",1
6645,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,The SARS-CoV-2 virus affects different people in different ways.,1
6651,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"The virus binds to alveolar epithelial cells, thus activating the innate immune system and adaptive immune system, resulting in the release of a large number of cytokines, including IL-6 .",1
6652,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"IL-6 can be produced by almost all stromal cells and immune system cells, such as B lymphocytes, T lymphocytes, macrophages, monocytes, dendritic cells, mast cells and other non-lymphocytes such as fibroblasts, endothelial cells, keratinocytes, glomerular Mesangial cells and tumour cells .",1
6655,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"Experimental research findings indicate that an excessive immune response and a strong CRS, which may include high levels of granulocyte-macrophage colony stimulating factor and IL-6, are activated in severe COVID-19 .",1
6661,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"This work concluded that inhibition of IL-6 with TCZ appears to be efficacious and safe in preliminary investigation, although the results of several ongoing clinical trials should be awaited to better define the role of TCZ in COVID-19.",1
6663,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,"This high demand has produced shortages of the IV TCZ medicine for treating severe COVID-19 patients in some hospitals, for example in Spain, one of the countries most affected by this new coronavirus.",1
6664,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,TCZ is a humanized anti-human IL-6 receptor mAb IgG1 that blocks the binding of IL-6 to its receptor on the membrane or soluble and the signalling originated by the IL-6/IL-6R complex .,1
6743,Journal Pre-proof Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: Comparative analytical study of physicochemical quality attributes Use of subcutaneous tocilizumab to prepare intravenous solutions for COVID-19 emergency shortage: comparative analytical study of physicochemical quality attributes,Visual inspection by the human eye can detect particulates of ~100 μm or larger .,1
7286,Thermally stable and uniform DNA amplification with picosecond laser ablated graphene rapid thermal cycling device,"Thus, PCR has been used for diagnosing many infectious diseases, such as HIV , the coronavirus genus , Epstein-Barr virus , and eubacterial and Escherichia coli infections .",1
7311,Thermally stable and uniform DNA amplification with picosecond laser ablated graphene rapid thermal cycling device,"BK virus , a human polyomavirus, is a non-enveloped doublestranded DNA virus with an approximately 5000-base-pair circular genome that encodes structural proteins and regulatory agnoprotein .",1
7474,Thermally stable and uniform DNA amplification with picosecond laser ablated graphene rapid thermal cycling device,"To determine a one-step manufacturing process for an on-chip PCR device, this work demonstrates the feasibility of the thinfilm PCR device with LAG technique for human polyomavirus diagnosis, which can achieve the detection limit of BK virus DNA to 5 × 10 -6 pg/μL by way of amplification through the use of PS-laser hole arrays electrode structure patterned of MLG thin film.",1
7489,Journal Pre-proofs Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavi- rus (COVID-19) and Nano-aerosols Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavirus (COVID-19) and Nano-aerosols,"Based on the infection cases in China as well as outside China, there were evidences that this new coronavirus has spread from animal-to-person, and from person-to-person similar to SARS and MERS coronavirus that happened in 2003 and 2012, respectively, according to the Centers for Control Disease and Prevention .",1
7567,Journal Pre-proofs Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavi- rus (COVID-19) and Nano-aerosols Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavirus (COVID-19) and Nano-aerosols,This size range covered the particle size of virgin Coronavirus and carrier .,1
7644,Journal Pre-proofs Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavi- rus (COVID-19) and Nano-aerosols Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavirus (COVID-19) and Nano-aerosols,"In below, we want to optimize the filter arrangement to attain at least 90% efficiency in capturing the airborne Coronavirus size, i.e.",1
7776,Journal Pre-proofs Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavi- rus (COVID-19) and Nano-aerosols Electrostatic Charged Nanofiber Filter for Filtering Airborne Novel Coronavirus (COVID-19) and Nano-aerosols,Coronavirus could also be attached to larger nucleus during airborne.,1
