,Title,Sentence,Useful
1419,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"For example, one experimental study using Avian Influenza virus to simulate the pandemic coronavirus, showed that: ""N95 masks, medical masks, and homemade masks made of four layer kitchen paper and one layer cloth could block 99.98%, 97.14%, and 95.15% of the virus in aerosols"" respectively .",1
1421,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,More specifically another study reported that a non-fitted surgical mask was 100% effective in blocking detection of seasonal coronavirus .,1
1494,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"This is the first such modeling study , to consider interventions to control SARS-CoV-2 spread by air travel between two countries.",1
1498,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"Real-world effectiveness of masks on aircraft is still uncertain, along with how well SARS-CoV-2 can spread on aircraft.",1
1500,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"Given all such issues and ongoing improvements in knowledge of the transmission dynamics of SARS-CoV-2, this type of modeling work should be regularly revised and be performed using different types of models.",1
1504,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"https://doi.org/10.1101/2020.06.10.20127977 doi: medRxiv preprint Appendix One: Estimating the risk of SARS-CoV-2 in-flight transmission for one index case and with no mask use by cabin crew or passengers We extracted data from the single available systematic review of in-flight outbreaks of influenza , the majority of which were related to the pandemic influenza of 2009.",1
1507,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"There is of course the limitation here that although pandemic influenza is a respiratory virus like SARS-CoV-2, these two agents might still have different transmission dynamics in the aircraft cabin setting.",1
1511,Estimating the Impact of Control Measures to Prevent Outbreaks of COVID-19 Associated with Air Travel into a COVID-19-free country: A Simulation Modelling Study,"This may somewhat over-estimate the in-flight transmission of influenza, but it may be more appropriate for the transmission of SARS-CoV-2 which seems to have a higher reproduction number than influenza.",1
1516,Public Transport Operations After Lockdown: How to Make It Happen?,The outbreak of novel Coronavirus has brought almost every other city to a standstill.,1
1541,Public Transport Operations After Lockdown: How to Make It Happen?,"Given the uncertainty associated with the novel Coronavirus, the following assumptions are taken in the present study: the lockdown will be relaxed in different stages; therefore, in the first stage, the inter-state and tourist buses will have the least priority to operate; the govt.",1
1810,Telework and daily travel: New evidence from Sweden,"Capturing human behaviour with statistical models is always a challenge, not least when it comes to travel behaviour.",1
2022,"Review of Issues and Challenges of Practicing Emergency Medicine Above 30,000-Feet Altitude: 2 Anonymized Cases","The list of medications in the recommended emergency medical kit includes standard resuscitation medications such as epinephrine, dextrose, bronchial dilators, steroids, and anticonvulsants.",1
2024,"Review of Issues and Challenges of Practicing Emergency Medicine Above 30,000-Feet Altitude: 2 Anonymized Cases",The emergency medical equipment and medications carried on each flight might have slight variations.,1
2133,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"Early in the epidemic, with a 5e7 day estimated incubation period for influenza, there are some new cases attributable to international travelers, but the cumulative incidence is difficult to visually identify in the graph, therefore the figure is truncated and commences at day 40.",1
2144,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"Such passengers would be placed in isolation, provided unnecessary medications, and their contacts quarantined and provided prophylactic medications.",1
2215,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"With the 2003 SARS coronavirus, a passenger with fever and cough on a 737e300 with nearly completely full capacity of 120 people during a 3 h flight probably infected 22 individuals, 8 were seated within three rows of the patient, but cases were diffused throughout the plane including two flight attendants.",1
2236,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"For example in 2003, passengers fulfilling the case definition for SARS with symptoms of fever and cough or difficulty breathing and stay in an affected area or close contact with a suspected patient were evaluated with highly specific PCR testing of respiratory samples.",1
2237,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"22 Of 172 passengers arriving on 146 international flights to Germany, a pathogen was identified in 67 travelers ; 30% were positive for influenza and parainfluenza viruses; 2.6e4.8% for adenovirus, human metapneumovirus, coronavirus, rhinovirus; and less than 1% for Legionella, Mycoplasma, Chlamydophilia species.",1
2249,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,Thermal imaging cameras were implemented in SARS with mixed effectiveness.,1
2275,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"In our model, the outbreak initiated on the Asian continent with an Ro value of 3, and with an incubation period of 5e7 days.",1
2285,U.S. airport entry screening in response to pandemic influenza: Modeling and analysis,"Air travel is the avenue for the most rapid spread of a human to human contagious disease, but in a global economy no nation can be an isolated island economically or politically for any extended period of time.",1
2297,Journal of Revenue and Pricing Management,"The coronavirus outbreak that started in December 2019 in Wuhan, China has had a seismic impact on the travel industry.",1
2310,Journal of Revenue and Pricing Management,"Like other businesses, US domestic travel is expected to slowly rebound in the second half of 2020 as the number of coronavirus new cases and deaths recede from the peaks in March-May 2020. International is expected to rebound in 2021.",1
2343,Operating costs and capacity in the airline industry,"The combination of September 11, the Iraq war and SARS has reduced airline passenger demand leading to cuts in flight schedules.",1
2444,Fever Screening at Airports and Imported Dengue,"D engue viruses are arboviruses that cause substantial human disease in tropical and subtropical regions of the world, especially in urban and semiurban areas.",1
2461,Fever Screening at Airports and Imported Dengue,"During the SARS epidemic, the body temperature of all inbound and outbound passengers at the 2 international airports was screened to prevent international spread of SARS.",1
2462,Fever Screening at Airports and Imported Dengue,"Since July 14, 2003, all inbound passengers have been required to complete the ""SARS Survey Form"" before landing and to have their body temperature taken by an infrared thermal camera.",1
2463,Fever Screening at Airports and Imported Dengue,"Any passenger showing body temperature >37°C is rechecked by ear temperature, and serum samples are collected and sent for SARS diagnosis if the ear temperature is >37.5°C.",1
2464,Fever Screening at Airports and Imported Dengue,"After July 5, 2003, the world was largely considered to be SARS free, and other causes of fever had to be considered; therefore, a panel of diagnostic tests, including tests for pathogens of dengue, malaria, enteric bacteria, and other diseases , was performed for selected fever patients.",1
2465,Fever Screening at Airports and Imported Dengue,"Since dengue fever is among the top yearly imported reportable diseases in Taiwan, we began a trial fever screening program for dengue along with SARS screening at the airports.",1
2478,Fever Screening at Airports and Imported Dengue,Whether the shorter length required to diagnose conditions identified by airport fever screening contributed to the low indigenous dengue in the season warrants further investigation.,1
2487,Fever Screening at Airports and Imported Dengue,"Although fever screening with infrared temperature screening was implemented in an attempt to avoid SARS transmission, it proved to be effective in active surveillance of dengue.",1
2518,On the 2-Row Rule for Infectious Disease Transmission on Aircraft,Case Study: SARS.,1
2519,On the 2-Row Rule for Infectious Disease Transmission on Aircraft,SARS is a viral respiratory illness likely transmitted through both droplets and aerosols.,1
2520,On the 2-Row Rule for Infectious Disease Transmission on Aircraft,SARS was first reported in the Guangdong province of southern China in November 2002.,1
2522,On the 2-Row Rule for Infectious Disease Transmission on Aircraft,"In March 2003, a 72-year-old passenger with SARS infected 18 passengers and 2 flight attendants on a 3-hour flight from Hong Kong to Beijing.",1
2540,On the 2-Row Rule for Infectious Disease Transmission on Aircraft,"Five reports concerned diseases transmitted by droplets, specifically SARS, influenza, and measles.",1
2556,Travel and public health,"syndrome , a newly emerging respiratory infection caused by a novel coronavirus, the SARScoronavirus .",1
2562,Travel and public health,The above episode illustrates how a highly contagious infectious disease can spread through travellers around the world within days and how this can lead to considerable human and economic losses.,1
2656,Travel and public health,"Lately, this was the case with HIV and SARS, which would have spread at a slower pace before jet age.",1
2663,Travel Health Implications for Women Traveling Abroad,Editor is note: This article was written before the emergence of the novel coronavirus COVID-19 and therefore does not address it specifically.,1
2679,Travel Health Implications for Women Traveling Abroad,"Women are also more susceptible to urinary tract infections and are more likely to present with psychological stressors, adverse reactions to medications, and oral and dental conditions .",1
2684,Travel Health Implications for Women Traveling Abroad,"Gastrointestinal illness is the most common travel-related problem, and travelers should be equipped with antidiarrheal medications and possibly antibiotics to reduce the severity of symptoms .",1
2686,Travel Health Implications for Women Traveling Abroad,"Malaria, caused by parasites transmitted through the bites of infected mosquitoes, is curable and preventable with chemoprophylaxis medications and proper vector control .",1
2690,Travel Health Implications for Women Traveling Abroad,"n Special considerations should be explored for female travelers, such as air travel during pregnancy, the potential effects of malaria chemoprophylaxis medications, and certain vaccinations for women who may be pregnant or are considering pregnancy soon.",1
2710,Travel Health Implications for Women Traveling Abroad,Consideration should be given to the identified chemoprophylaxis for the destination of travel and the safety level of medications taken during periods of pregnancy and lactation.,1
2720,Travel Health Implications for Women Traveling Abroad,"Critical elements of a travel risk assessment consist of Gastrointestinal illness is the most common travel-related problem, and travelers should be equipped with antidiarrheal medications and possibly antibiotics to reduce the severity of symptoms examining health status, destinations, duration, purpose of travel, mode of transportation, standards of accommodation, food, hygiene, and behaviors associated with health risk .",1
2722,Travel Health Implications for Women Traveling Abroad,"Health education should include strategies to reduce some common issues such as respiratory infections, urinary tract infections, psychological stressors, adverse reactions to medications, and oral conditions, as well as strategies such as staying hydrated, proper hand-washing, and avoiding fatigue.",1
2763,Impact of population movement on the spread of 2019-nCoV in China,"As of 14 February 2020, an outbreak caused by the novel coronavirus has resulted in 66,492 confirmed cases across mainland China .",1
2774,Impact of population movement on the spread of 2019-nCoV in China,"We assumed that confirmed cases in other cities between January 24 and 30 were imported from Wuhan based on the mean incubation period of one week , and thus correlated with the influx from Wuhan between January 17 and 23.",1
2808,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines","In 2016, the National Tuberculosis Prevalence Survey found 76% of adult TB cases sought treatment at their RHU, and 72.3% received their anti-TB medications from them .",1
2821,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines","Since the island-wide TST-positive prevalence was found to be 6.5% , we used this prevalence as the cut-point and calculated the proportion of villages in each municipality with ⩾6.5% as an indicator of high prevalence of LTBI.",1
2822,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines",We calculated the prevalence of TST-positivity in the municipalities as an indicator of exposure burdens and also calculated TST-positive prevalence by village .,1
2874,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines","Risk of paediatric TB infection increases in relationship to age, poverty, housing structure, overcrowding within and outside of the home, geographic location, community prevalence, immune status and malnutrition .",1
2875,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines","Previous research from studies in Bohol found poverty and socioeconomic deprivation to be high in the north and northeast side of the province, which supports our finding of high prevalence of TST-positivity in this area .",1
2906,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,"*Corresponding author Influenza A is known as a human-to-human transmission disease, which infects people by direct body contact or close airborne contact .",1
2938,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,In this case a new strain of influenza virus against which no previous immunity exists and that demonstrated human-tohuman transmission could result in a pandemic with millions of fatalities.,1
2959,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,"It assumes that the population size is fixed , incubation period of the infectious agent is instantaneous, and duration of infectivity is same as length of the disease.",1
3005,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,"Although the super spreading events had not been reported like those during SARS epidemic, the infected numbers from different infections varied according to our early finding.",1
3006,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,"The basic reproductive number for H1N1 flu is less than for SARS and some other infectious diseases, but higher than Fraser is estimation .",1
3007,Article The novel H1N1 Influenza A global airline transmission and early warning without travel containments,"The incubation period and infectious period are 1.000007 and 2.96765 respectively, which lead to define the duration of infectiousness is about 4 d .",1
3042,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"Abstract SARS-CoV-2, the causative agent of COVID-19, emerged in Wuhan, China in December 2019 and spread rapidly throughout the world.",1
3043,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,Understanding the introductions of this new coronavirus in different settings may assist control efforts and the establishment of frameworks to support rapid response in future infectious disease outbreaks.,1
3044,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,We investigated the first four weeks of emergence of the SARS-CoV-2 virus in Scotland after the first case reported on the 1st March 2020.,1
3047,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"From combined phylogenetic and epidemiological analysis, we estimated at least 113 introductions of SARS-CoV-2 into Scotland during this period.",1
3051,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,Travel-associated introductions of SARS-CoV-2 into Scotland predated travel restrictions in the UK and other European countries.,1
3058,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"The pandemic virus severe acute respiratory system coronavirus 2 has spread rapidly throughout the world, including Europe, following its emergence in Wuhan, China in December 2019 .",1
3059,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"SARS-CoV-2 is a highly transmissible Betacoronavirus, related to the first SARS virus .",1
3060,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"It causes the clinical syndrome coronavirus disease-2019 , characterised by nonspecific respiratory or gastrointestinal viral symptoms and anosmia.",1
3069,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"In this study, we sequenced laboratory-confirmed positive cases of COVID-19 in Scotland, and analysed them alongside available international data, in order to estimate the number of introduction events and early spread of SARS-CoV-2 in the country.",1
3077,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"The Royal Infirmary of Edinburgh and West of Scotland Specialist Virology Centre, NHSGGC conducted diagnostic real-time RT-PCR to detect SARS-CoV-2 positive samples, following nucleic acid extraction utilising the NucliSENS® EasyMag® and Roche MG96 platforms .",1
3099,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,Sequences from GISAID were downloaded on the 10 th April and aligned in CoV-GLUE .,1
3111,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,https://doi.org/10.1101/2020.06.08.20124834 doi: medRxiv preprint Findings Multiple introductions of SARS-CoV-2 in Scotland.,1
3112,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"452 SARS-CoV-2 genomes were generated with >90% genome coverage, representing 20% of laboratory-confirmed Scottish COVID-19 cases.",1
3125,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"To determine the relationship of the viruses identified in Scotland to circulating SARS-CoV-2 variants, we inferred an evolutionary tree using viruses sequenced in this study against all complete genomes available from GISAID .",1
3130,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,https://doi.org/10.1101/2020.06.08.20124834 doi: medRxiv preprint coronaviruses compared to other RNA viruses and the recent introduction of the virus into the human population.,1
3144,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"48 of the introductions resulted in clusters of at least two individuals and were associated with transmission in varied settings , for example, in the Shetland islands with travel links to Italy , within a care home facility, community transmission across central Scotland and transmission related to an international conference event in Edinburgh at the end of February, prior to the first documented SARS-CoV-2 case in Scotland .",1
3159,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"While the phylogenetic signal is low owing to the low levels of variation in SARS-CoV-2 genome, this analysis demonstrates it is possible to exclude transmission events with high certainty.",1
3165,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"Our study indicates that SARS-CoV-2 entered the Scottish population through at least 113 separate travel-related introductions, leading to at least 48 clusters of sustained community transmission and 38 singleton sequences with no evidence of onward transmission.",1
3175,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,"Our data suggest that SARS-CoV-2 was introduced to Scotland on multiple occasions, including at an international conference held in Edinburgh several days before the first Scottish case was confirmed.",1
3195,Genomic epidemiology of SARS-CoV-2 spread in Scotland highlights the role of European travel in COVID-19 emergence,Many events may be linked to an identical sequence because SARS-CoV-2 is a slowly evolving RNA virus.,1
3753,Strategies for managing risk in a changing aviation environment,"Around the world, air traffic management needs more rapid deployment of proven technologies and to become computer-centric rather than human-centric as is currently true.",1
3777,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","In 2012, the Middle East respiratory syndrome coronavirus was isolated for the first time from the sputum of a 60-year-old man who presented with an acute pneumonia in Kingdom of Saudi Arabia .",1
3778,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","As of June 24 2014, 707 laboratory-confirmed cases of MERS-CoV infection have been reported to the WHO including 252 fatal cases .",1
3782,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","So far, mainly sporadic cases are reported as well as a few hospital outbreaks, which is in line with a low reproduction rate of MERS-CoV, estimated to range from 0.4 to 1.5 .",1
3783,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014",The median incubation period is estimated to be 5.2 days .,1
3784,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","For most non healthcare associated cases no clear source of infection could be identified, although camels are considered a reservoir as the virus and antibodies against MERS-CoV have been identified in camels and in their milk .",1
3786,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","To stop or reduce transmission of MERS-CoV and prevent new human infections, it is important to identify all potential sources of infections as well as risk factors and route of transmission.",1
3787,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","In May 2014, MERS-CoV infection was diagnosed in two Dutch residents.",1
3790,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014",We compiled a questionnaire based on sample questionnaires originating from two WHO-protocols aimed to asses risk factors and investigate contacts of patients with MERS-CoV infection .,1
3792,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","Our questionnaire covered human, animal and food exposures to MERS-CoV during the whole trip to KSA.",1
3799,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","Upon identification of Case 1, throat swabs of all contacts were tested by PCR to assess other MERS-CoV cases.",1
3805,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014",MERS-CoV was identified in Case 1 on the 13 th of May and in Case 2 on the 14 th of May .,1
3840,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","Nevertheless, his throat swabs tested negative to MERS-CoV by PCR during the follow-up after the identification of Case 1.",1
3849,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","If initial zoonotic introductions of MERS-CoV from camels have been followed by low level presence among the population or in the environment at large, this might result in an ongoing community-based outbreak, which, unlike SARS, cannot be controlled by rigorous hospital hygiene alone.",1
3851,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","In general, older age and comorbidity are considered risk factors for symptomatic MERS-CoV infections, although this was not the case in all outbreaks .",1
3854,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","The remainder of the travellers did not develop symptomatic MERS-CoV and did not have positive PCR-test results despite exposure to camels, dairy products and the two cases.",1
3856,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014","Currently, there is only limited epidemiological information published considering potential sources and transmission dynamics of MERS-CoV infection within the Arabian Peninsula.",1
3866,"Travel-related MERS-CoV cases: an assessment of exposures and risk factors in a group of Dutch travellers returning from the Kingdom of Saudi Arabia, May 2014",The suggested role of underlying disease to develop MERS-CoV infection is in line with the age and comorbidity of the two Dutch cases and the absence of symptomatic MERS-CoV infections among the younger and healthier travellers.,1
3869,Surveillance and outbreak report,"This will increase the frequency of transmission of communicable diseases such as influenza , measles , SARS and particularly tuberculosis during air travel .",1
3971,Travel-acquired infections and illnesses in Canadians: surveillance report from CanTravNet surveillance data,"The GeoSentinel data-collection protocol is reviewed cyclically by the institutional review board officer at the National Center for Emerging and Zoonotic Infectious Diseases at the US Centers for Disease Control and Prevention and is classified as public health surveillance, not human-subjects research requiring submission to and approval from institutional review boards.",1
4045,Travel-acquired infections and illnesses in Canadians: surveillance report from CanTravNet surveillance data,"➣ Many travel-acquired infections are preventable by specifi c behaviours, vaccines, or chemoprophylactic medications, so interventions and policies that encourage uptake of pretravel advice should be promoted.",1
