,Title,Sentence,Useful
397,Phylogenetic Analysis of Astrovirus and Kobuvirus in Korean Dogs,"Sequence analysis of the complete CKoV genome revealed that the virus shows greatest sequence similarity to a recently identified murine kobuvirus, strain M-5/USA/2010 level) and to human AiVs .",1
402,Phylogenetic Analysis of Astrovirus and Kobuvirus in Korean Dogs,Infection with canine parvovirus and canine coronavirus was diagnosed by PCR using previously described primer sets .,1
422,Phylogenetic Analysis of Astrovirus and Kobuvirus in Korean Dogs,"Another study showed that CAstVs are both genetically and antigenically heterogeneous, showing levels of variation similar to those in human GI.A AstV types 1 to 8 .",1
432,Phylogenetic Analysis of Astrovirus and Kobuvirus in Korean Dogs,"Based on sequence analysis of the complete genome, CKoV showed the closest genetic relationship with a recently identified mouse kobuvirus, M-5/USA/2010 , and with a human AiV .",1
446,"Adenovirus 2, Bordetella bronchiseptica, and Parainfluenza Molecular Diagnostic Assay Results in Puppies After vaccination with Modified Live Vaccines","I nfectious causes of respiratory disease are common in dogs; canine distemper virus, adenovirus 2, parainfluenza, influenza, herpesvirus, pneumovirus, respiratory coronavirus, Bordetella bronchiseptica, various Mycoplasma spp., and Streptococcus equi var.",1
469,"Adenovirus 2, Bordetella bronchiseptica, and Parainfluenza Molecular Diagnostic Assay Results in Puppies After vaccination with Modified Live Vaccines",Decreasing numbers of positive samples over time suggest immune responses inhibiting organism replication.,1
473,"Adenovirus 2, Bordetella bronchiseptica, and Parainfluenza Molecular Diagnostic Assay Results in Puppies After vaccination with Modified Live Vaccines","However, emerg-ing pathogens include influenza, herpesvirus, respiratory coronavirus, pantropic coronavirus, pneumovirus, and others.",1
527,Streptococcus zooepidemicus: An emerging canine pathogen,S. zooepidemicus was rarely isolated from healthy dogs in previous studies and if this still applies it may indicate that few dogs become infected and therefore only a minority of dogs may have acquired a specific immune response to S. zooepidemicus.,1
529,Streptococcus zooepidemicus: An emerging canine pathogen,Serological surveys may give a more accurate picture of the current prevalence of S. zooepidemicus infection in the canine population.,1
541,Streptococcus zooepidemicus: An emerging canine pathogen,"All 14 dogs were negative for canine adenovirus, canine distemper virus, canine respiratory coronavirus and influenza virus .",1
562,Streptococcus zooepidemicus: An emerging canine pathogen,These developments will allow investigation of canine strains to identify virulence factors that may be novel or may have deleterious effects on the immune system of dogs.,1
634,Streptococcus zooepidemicus: An emerging canine pathogen,"In individual dogs a number of additional possible causes of bronchopneumonia, such as aspiration of stomach contents or diseases, which lead to immune suppression, have to be investigated .",1
665,Streptococcus zooepidemicus: An emerging canine pathogen,Human infection with S. zooepidemicus generally occurs sporadically and is often associated with underlying diseases .,1
670,Streptococcus zooepidemicus: An emerging canine pathogen,Animal to human transmission was often not proven due to a lack of isolation or characterisation of the corresponding isolate from the suspected animal host.,1
701,Quails are resistant to infection with Neospora caninum tachyzoites,"The dogs were vaccinated against canine distemper, parvovirosis, coronavirus, adenovirus type 2, parainfluenza, canine infectious hepatitis and leptospirosis ; received anthelmintic treatment with pyrantel pamoate, praziquantel and febantel ; and were fed commercial feed and distilled water ad libitum.",1
812,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"CPV was only detected in one healthy dog, representing a prevalence of 0Á5 per cent, which proved to be significantly lower than the prevalence of 16Á0 per cent detected in the group with AHD .",1
832,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"This could, for example, happen if the dog is protected by parvovirus vaccination against development of clinical signs but not against infection, thus leading to virus shedding in an asymptomatic animal, as described for puppies shedding AHD Acute haemorrhagic diarrhoea, CCoV Canine coronavirus, CPV Canine parvoviruses, PV Paramyxovirus *Dogs shedding more than one virus species were excluded from statistical comparison yAge in years CPV despite presence of maternal antibody titres considered sufficiently high for protection .",1
834,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"While this study confirms the role of CPV as a primary enteric pathogen, assessment of the role of CCoV in canine diarrhoea seems to be more difficult.",1
840,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,CCoV belongs to one of three groups of the genus Coronavirus and is genetically closely related to feline coronavirus and transmissible gastroenteritis virus of swine.,1
845,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"Thus, dogs can be continuously re-infected with new virus variants exhibiting a broad range of antigenic and genetic variability, potentially evading the host is immune response.",1
855,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,Another factor that could not be investigated in this study was the immune system of the dogs.,1
856,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"In a recent study investigating host immune response after oral or parenteral inoculation of CCoV field or vaccine strains, Decaro and others found significantly higher CCoV-specific faecal immunoglobulin A antibodies in dogs orally infected with CCoV live-vaccine and in naturally infected dogs.",1
857,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,Further studies are needed to investigate if CCoV-specific faecal IgA as part of the immune response correlates with grade of protection.,1
858,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"Although the prevalence of PV in the dogs with AHD in this study was higher than that reported in previous studies , no PV could be detected in the group of healthy dogs.",1
859,Comparison of the prevalence of enteric viruses in healthy dogs and those with acute haemorrhagic diarrhoea by electron microscopy,"Little information is available about the role of PV in healthy dogs, but data from this study suggest a strong association of PV infection with clinical disease.",1
880,"Epidemiological study of canine parvovirus infection in and around Bhubaneswar, Odisha, India","Therefore, the present study was conducted to determine the prevalence of CPV infection in the Bhubaneswar city of Odisha, for which effective control measures could be carried out.",1
937,"Epidemiological study of canine parvovirus infection in and around Bhubaneswar, Odisha, India","reported breed wise prevalence of CPV was highest in Doberman , followed by Spitz , German shepherd , Labrador , Pomeranian .",1
963,"Epidemiological study of canine parvovirus infection in and around Bhubaneswar, Odisha, India",The high prevalence of CPV in male dogs might be due to more chance of exposure due to certain behavioral pattern and selective preference of keeping male dogs by pet owners .,1
979,Veterinary Microbiology Detection and genetic characterization of Mamastrovirus 5 from Brazilian dogs,"2, 6 Human AstVs can also cause significant disease in the elderly 7 and immune-compromised patients.",1
1045,Veterinary Microbiology Detection and genetic characterization of Mamastrovirus 5 from Brazilian dogs,"18, 26, 33 Furthermore, studies of the prevalence of MAstV5 in China showed that 12% of the puppies displaying clinical signs of diarrhea were positive for MAstV5, as determined using RT-PCR, compared to none of 138 healthy dogs, although these studies did not look for other viruses that may be associated with diarrhea.",1
1052,Veterinary Microbiology Detection and genetic characterization of Mamastrovirus 5 from Brazilian dogs,"Because it was hypothesized that two strains of human AstV with less than 95% identity at the nucleotide level are serologically distinguishable, 34 the lower identities shown between the capsid gene sequences analyzed here may reflect the need for a novel species classification into four genotypes -MAstV5a to MAstV5d.",1
1058,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Acute phase proteins are sensitive markers that change their concentration as a reaction to a systemic inflammatory process and are known to increase in response to infectious diseases , immune mediated diseases , neoplasia and surgery .",1
1065,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance",Different cut-off values have been discussed as medical decision limits for human and canine CRP .,1
1069,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In humans, prevalence of CRP values > 100 m/l is ranging between 3 and 30% depending on the patient population .",1
1075,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Although acute-phase-proteins are relatively unspecific markers of different types of inflammation in human as well as in veterinary medicine , extremely high CRP concentrations > 100 mg/L in association with specific symptom complexes are indicative of bacterial inflammation and thus a decision criterion for antibiotic treatment in human medicine.",1
1086,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Prevalence of CRP > 100 mg/l Overall, 2184 CRP measurements of 1578 dogs were included.",1
1103,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Within this group, the majority of patients presented with immune-mediated diseases such as immune-mediated polyarthritis, steroid-responsive meningitis-arteritis, immune-mediated anemia or thrombocytopenia.",1
1120,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In our study, the decision limit for CRP was chosen in accordance with other human studies which often use cut-off values of 100 mg/ l to rule in a bacterial infection and apply antibiotics.",1
1125,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","While a low prevalence of CRP > 100 will be expected in primary health care facilities, a high prevalence is observed in hospitals with a large number of severely diseased patients.",1
1126,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Published human and canine reference ranges, including our own, for CRP measured with different assays are almost similar so that theoretically a similar behavior of both, human and canine CRP could be expected.",1
1127,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","While bacterial infections have been reported in 55% to 78% of human patients with CRP concentrations > 100 mg/l, only 22% of canine patients in our study fell into this category.",1
1128,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In contrast to human beings, high CRP values above 100 mg/l were not able to discriminate between different disease etiologies in dogs in our data set.",1
1133,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In contrast, the proportion of neoplastic diseases is higher in our study compared to human medicine, where these patients only account for~5% .",1
1134,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance",A descriptive study on dogs with various diseases included a high proportion of patients with immune-mediated diseases or cancer among dogs with > 100 mg/l CRP which is in accordance with our results .,1
1140,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In human medicine, these are 25-60% of the samples .",1
1148,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In human and animal patients with neoplasia and in absence of an additional disease, major inflammatory reactions are also a characteristic of malignant tumors .",1
1151,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In human medicine, a proportion of about 25-40% of patients with malignant cancer has associated infectious or noninfectious mild to severe inflammation, which may be accompanied by a systemic acute phase reaction .",1
1161,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","On the one hand, these are organ systems which are frequently exposed to bacteria ), but on the other hand these are also organ systems which are affected by non-infectious, often immune-mediated, diseases ).",1
1165,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Given our results, the attempt to define a cut-off value to detect septic inflammation is only promising for organ systems rarely affected by immune mediated diseases and after ruling out malignant neoplasia with high probability as it has been done previously for the respiratory tract .",1
1170,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance",The influence of more advanced lifesustaining measures in human medicine might also have contributed to the better outcome reported in humans.,1
1171,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","According to our data, there is a high mortality rate in canine patients as it is known for human cancer patients with CRP > 100 mg/l.",1
1174,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance",Previous human studies did often not consider patients with traumatic disease etiology at all .,1
1178,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","The same was described for initial CRP values in dogs with primary immune-mediated hemolytic anemia , Ehrlichiosis and for a mixed population of critically ill dogs .",1
1180,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","In contrast to our results and the previous veterinary studies, in human patients with severe sepsis, CRP was significantly higher in non-surviving patients surprisingly even without an overlap of the patient groups on the day of admission.",1
1213,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","Due to the large data set, prevalence of CRP > 100 was assessed for a smaller subcategory of data that allows to remove multiple measurements of dogs with reasonable effort.",1
1215,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance","1) Prevalence of CRP > 100 mg/l among laboratory data 2) Prevalence of CRP > 100 mg/l in patients: In case of multiple measurements of the same patient with a CRP concentration < 100 mg/l, the first data set was taken.",1
1247,"Extremely high canine C-reactive protein concentrations > 100 mg/l -prevalence, etiology and prognostic significance",Prevalence of CRP > 100 mg/l Descriptive statistics were applied to describe CRP values > 100 mg/l among laboratory data and patients.,1
1254,Characterization of pantropic canine coronavirus from Brazil,Characterization of canine coronavirus strains currently in circulation is essential for understanding viral evolution.,1
1260,Characterization of pantropic canine coronavirus from Brazil,"Canine coronavirus infection is usually characterized by high morbidity and low mortality, predominantly affecting dogs in kennels and rescue shelters.",1
1310,Effect of selected gastrointestinal parasites and viral agents on fecal S100A12 concentrations in puppies as a potential comparative model,"Extracellular S100A12 has cytokine-like effects and functions as a phagocyte-specific danger-associated molecule , with a central role in immune responses .",1
1314,Effect of selected gastrointestinal parasites and viral agents on fecal S100A12 concentrations in puppies as a potential comparative model,"In human medicine, S100A12 has been reported to be a sensitive and specific marker of localized inflammatory disease processes, such as gastrointestinal inflammation, and to be increased in fecal samples from patients with IBD .",1
1318,Effect of selected gastrointestinal parasites and viral agents on fecal S100A12 concentrations in puppies as a potential comparative model,"The role of S100A12 as a biomarker of inflammation is currently an area of intensive research in both human and veterinary medicine, and targeting the RAGE-S100A12 axis may also open new therapeutic avenues.",1
1320,Effect of selected gastrointestinal parasites and viral agents on fecal S100A12 concentrations in puppies as a potential comparative model,"Although the function of S100A12 may be species-specific, the existence of a homologue of this calgranulin protein in dogs appears to render the dog an ideal model for studying S100A12 biology and the RAGE-S100A12 axis in human patients.",1
1433,Effect of selected gastrointestinal parasites and viral agents on fecal S100A12 concentrations in puppies as a potential comparative model,Abbreviations CCV: canine coronavirus; CPV2: canine parvovirus type 2; EN-RAGE: RAGEbinding protein; IBD: inflammatory bowel disease; IQR: interquartile range; MMPs: matrix metalloproteinases; NF-kB: nuclear factor kappa B; RAGE: receptor of advanced glycation end products; REML: restricted maximum likelihood; S100A12: S100A12 protein,1
1455,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"The reported prevalence of Giardia tends to vary considerably between studies and is often influenced by the sensitivity of the diagnostic test used and whether only a one-off faecal sample was examined, given the intermittent nature of cyst excretion.",1
1458,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,The prevalence of Giardia reported in both dairy and beef calves has been as high as 100 .,1
1464,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"Similarly, the prevalence of C. parvum and the cervine genotype in sheep and goats is not well understood.",1
1478,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"Although companion animals have long been considered as potential sources of human Cryptosporidium infection, the only studies in which oocysts recovered from dogs and cats have been genotyped have shown that they are most commonly infected with what appear to be predominantly host-adapted species; C. canis and C. felis .",1
1480,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"However, with Cryptosporidium, there is considerable epidemiological data demonstrating strong links between contact with infected livestock and human infections .",1
1482,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"Interestingly, the application of genotyping procedures to the contaminating isolate has often incriminated human effluent as the source .",1
1483,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"However, in a study undertaken of cryptosporidiosis patients in Scotland, C. parvum was shown to be the causative agent in 84% of 67 cases, supporting livestock faecal pollution of water sources as the leading cause of human sporadic cryptosporidiosis .",1
1502,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"These changes are thought to be due to a combination of parasite products, possibly a toxin, and host immune factors, particularly involving CD8+ cells .",1
1556,The public health and clinical significance of Giardia and Cryptosporidium in domestic animals,"during the first or second week of life, passive immune protection by vaccination of dams is the approach for these species .",1
1620,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","Overall prevalence of CME based on 225 samples by three different detection techniques, microscopic examination, commercial dot-ELISA and by nested PCR was 1.33% , 19.11% and 5.78% , respectively .",1
1621,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach",No significant difference at p < 0.05 was observed among German Shepherd and Labrador Retriever breeds in relation to prevalence of E. canis by any of the mentioned diagnostic methods.,1
1643,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","On the contrary, mortality rate was observed in Table 2 Prevalence of E. canis in dogs as observed by three diagnostic methods dot-ELISA , PCR and microscopic examination of Giemsa stained thin smears.",1
1655,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","Interestingly, isolates from lion from Brazil and human isolate from Venezuela clustered in the same clade as most of the E. canis sequences .",1
1661,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach",The same group in their molecular studies through nested PCR in 2016 in the same city detected meagre 0.39% prevalence of E. canis DNA in pet dogs.,1
1695,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach",had reported that serology based diagnostic assays like indirect immunofluorescence antibody test are not reliable methods to determine persistence of infection or success of treatment as titres have been shown to remain high for long periods even after elimination of the parasite.,1
1706,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","In light of observed facts, it is emphasized that serological assays without confirmation by molecular assay may lead to biased results, as cross reactivity among Ehrlichia species and persistence of antibodies for long periods in dogs even after their successful treatment may result in reporting of false positive cases.",1
1723,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","As per our observations, most veterinarians in India prescribe doxycycline at recommended dose along with supportive B-vitamins and iron supplementations for treatment of minor ailments like pyrexia or as chemoprophylaxis, especially during the tick season.",1
1741,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach",Nucleic acid of E. canis has been detected from human beings in Venezuela as well from ruminants in Turkey and South Africa .,1
1742,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach",However pathogen has not been isolated from any human subject till date but raises concerns over 'One-Health' issues.,1
1744,"Canine Monocytic Ehrlichiosis among working dogs of organised kennels in India: A comprehensive analyses of clinico-pathology, serological and molecular epidemiological approach","These hint at zoonotic potential of E. canis and its potential ability to cross species barrier of both hosts and vectors, though human infections are considered to be rare and accidental .",1
1763,Aetiology of Canine Infectious Respiratory Disease Complex and Prevalence of its Pathogens in Europe-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/). ScienceDirect,"As the host immune response is initiated, spread of the infection into the lower respiratory tract is normally prevented and the infection eventually cleared.",1
