,Title,Sentence,Useful
223,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"Porcine respiratory coronavirus itself does not appear to be an important primary pathogen, with the exception of its contribution to the porcine respiratory disease complex .",1
230,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"In this study, the diagnostic test performances of three commercial TGEV/PRCV blocking ELISA kits were evaluated using serum samples of precisely known porcine coronavirus immune status.",1
243,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"Serum samples collected from all groups of pigs prior to inoculation were antibody negative for porcine coronaviruses , and porcine delta coronavirus ).",1
282,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,Porcine respiratory coronavirus does not cause significant losses in swine except for its contribution to the porcine respiratory disease complex.,1
304,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"The differences in diagnostic sensitivity among TGEV-inoculated groups could be due to strain-related differences in virulence, which may have impacted the magnitude of the immune response.",1
306,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"The diagnostic specificity of the three commercial ELISA kits was evaluated on pigs of precisely known negative porcine coronavirus immune status to rule out potential cross-reactivity with other porcine coronaviruses , TGEV, and PRCV).",1
308,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,These results were consistent with previous reports in the field where a TGEV/PRCV blocking ELISA showed a diagnostic specificity of 100% in wild boar populations historically free from coronavirus disease .,1
348,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,Forty-eight 7-week-old conventional pigs were acquired from a commercial wean-to-finish farm with no history of porcine coronavirus infection.,1
349,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"During the herd prescreening process and prior to the beginning of the study, fecal and nasal swabs from all animals were tested for TGEV, PRCV, porcine hemagglutinating encephalomyelitis virus , porcine epidemic diarrhea virus , and porcine delta coronavirus by real-time reverse transcription-PCR assays.",1
369,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,Feces and oral fluid samples were submitted to the ISU Veterinary Diagnostic Library for porcine coronavirus screening by rRT-PCR.,1
391,Evaluation of the Serologic Cross-Reactivity between Transmissible Gastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using Commercial Blocking Enzyme-Linked Immunosorbent Assay Kits,"Specifically, porcine coronavirus-negative serum samples were used to estimate diagnostic specificity for the three ELISA kits.",1
393,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Coronaviruses are known as human and animal pathogens that mainly infect the epithelium of the respiratory or intestinal tract.,1
394,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"Porcine epidemic diarrhea virus , transmissible gastroenteritis virus , and its variant porcine respiratory coronavirus are classified as Alphacoronavirus.",1
400,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"The S protein is a type I glycoprotein that projects from the virions surface forming In the present study, the co-culture system of primary porcine enterocytes that was established in our laboratory was used to study the role of APN in PEDV and TGEV infection in their target cells .",1
481,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"To determine the effect of APN on coronavirus replication, the enterocytes were precultured with 1µg/mL hydrocortisone, 50 µM spermidine, 1 µg/mL insulin, 0.1 µM Wnt agonist, or 1% intestinal contents for 24 h prior to inoculation with PEDV CV777 Vero adapted strain, CV777 fecal suspension, and TGEV Miller.",1
487,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"For CV777 fecal suspension, the highest infection was observed when To determine the effect of APN on coronavirus replication, the enterocytes were precultured with 1µg/mL hydrocortisone, 50 µM spermidine, 1 µg/mL insulin, 0.1 µM Wnt agonist, or 1% intestinal contents for 24 h prior to inoculation with PEDV CV777 Vero adapted strain, CV777 fecal suspension, and TGEV Miller.",1
499,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"To assess the role of APN in the replication of PEDV and TGEV, a double immunofluorescence staining of APN and virus was performed.",1
505,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"To assess the role of APN in the replication of PEDV and TGEV, a double immunofluorescence staining of APN and virus was performed.",1
529,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Double immunofluorescence staining was further performed to assess the role of SA on TGEV replication.,1
532,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Double immunofluorescence staining was further performed to assess the role of SA on TGEV replication.,1
552,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"However, Vero cells with undetectable APN expression were historically used for PEDV propagation questioning the role of APN as a cellular receptor for PEDV .",1
554,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,The present study was performed to determine the role of APN in PEDV and TGEV infection in their target primary porcine enterocytes.,1
558,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"However, Vero cells with undetectable APN expression were historically used for PEDV propagation questioning the role of APN as a cellular receptor for PEDV .",1
560,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,The present study was performed to determine the role of APN in PEDV and TGEV infection in their target primary porcine enterocytes.,1
575,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Sorrell and colleagues demonstrated that hydrocortisone significantly upregulated the expression of APN in human dermal fibroblasts .,1
586,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Further investigation is needed to determine which growth-promoting factor in the intestinal contents is responsible for the increase of coronavirus infection.,1
589,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"Next, APN was found to act as a receptor for porcine, feline, canine, and human coronaviruses .",1
590,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,The receptors for the highly pathogenic human respiratory viruses SARS-CoV type 1 and type 2 as well as Middle East respiratory syndrome coronavirus are angiotensin-converting enzyme 2 and dipeptidyl peptidase 4 .,1
622,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,Shahwan and colleagues have shown that NA treatment of jejunum epithelial cryosections did not reduce the TGEV Spike protein binding in vitro and were doubting on the role of SA during infection .,1
627,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes,"To confirm the role of APN and SA in TGEV infection in primary enterocytes, a binding assay was performed in this study.",1
638,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,"Coronavirus proteins are expressed from a 'nested' set of subgenomic mRNAs, which have common 3' termini but different 5' extensions.",1
644,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,In this paper we describe the ~nst~ction of recombinant vaccinia viruses and RW were routinely grown on CV-1 cells or human 143 these kinase negative cells.,1
715,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,Such a series of M protein polypeptides was not observed for vTM1 infected monkey cells or in human and porcine cells .,1
726,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,demonstrated that the human papilloma virus type 16 Ll coding region was poorly expressed by the P7.5K promoter because it contained two W early transcriptional termination signals.,1
746,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,"Coronavirus membrane proteins are transported and retained at the Golgi apparatus, where they associate with nucleoprotein in coronavirus assembly .",1
748,Expression and cellular localisation of porcine transmissible gastroenteritis virus N and M proteins by recombinant vaccinia viruses,"The distribution of M protein in HTK-cells, a human osteomyeloma cell line, was distinctly polar.",1
763,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"ORFla and b, which account for the 5' two-thirds of the coronavirus genome, are assumed to encode nonstructural proteins including the viral replicase/transcriptase.",1
765,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"These include the ORFs coding for the virion structural proteins, i.e., the nucleocapsid and two or three envelope glycoproteins: the spike and the membrane proteins, and the hemagglutinin-esterase present in a coronavirus subset.",1
767,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,The other ORFs are interspersed within the genome and their number and position differ among coronavirus members .,1
773,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,It appears to be dispensable for virus replication since it was found to be absent in a TGEV variant strain SP as well as in the closely related porcine respiratory coronavirus .,1
817,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"lmmunoprecipitation assay Aliquots of radiolabeled cytosols or virions were adjusted to 0.5 ml with PBS-Triton buffer containing the appropriate MAb or 3 ~1 of ascites fluid from a feline infectious peritonitis virus-infected cat and protein A-Sepharose beads ; after a 2-hr incubation at room temperature with agitation, the immune complexes were extensively washed with PBS-Triton, then with 0.5 M NaCl + 50 mn/l Tris .",1
863,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"A common feature of coronavirus genomes appears to be the existence, immediately upstream from the membrane protein M gene, of an ORF 250 to 330 nucleotide long, which is predicted to encode a hydrophobic polypeptide.",1
866,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"Figure 9 shows a tentative alignment of the ORF4-like sequences from 5 coronavirus members, which was outlined using the program MULTALIN and refined manually.",1
893,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"The possibility was tested that the cystein residues could serve as an acylation site, as demonstrated for coronavirus S protein .",1
900,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"Several lines of evidence lend support to the view that a gene encoding an SM-like protein is a common feature of the coronavirus genomes: an ORF predicting a polypeptide with striking similarities to TGEV ORF4 was identified in the genome sequence of each of the 5 coronaviruses examined and the fact that TGEV SM was recognized by anti-FIPV antibodies argues for the presence of a related gene also in feline infectious peritonitis virus genome; the product expressed from the relevant MHV, BCV, and IBV ORFs was reported to have properties of a transmembrane polypeptide ; and although expressed through a mono-, di-, or tricistronic mRNA the assumed SM-encoding genes are all located upstream and adjacent to the M protein gene.",1
913,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,The apparent conservation of SM gene in the coronavirus genome strongly implies that its product is essential for an efficient replication of the virus.,1
915,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"Thus, eluci-.dating the function of the coronavirus SM protein might contribute to a better understanding of an important aspect of the biology of enveloped viruses.",1
918,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,"Therefore, the role of SM protein in humoral and cellular immune response to TGEV infection should be worth investigating in the future.",1
922,TGEV Corona Virus ORF4 Encodes a Membrane Protein That Is Incorporated into Virions,This strengthens the view that SM-like proteins are a general feature of coronavirus.,1
923,Comparison of the sialic acid binding activity of transmissible gastroenteritis coronavirus and E. coli K99,Transmissible gastroenteritis virus is an enteropathogenic coronavirus causing diarrhea in pigs.,1
984,Antigenic Structure of Transmissible Gastroenteritis Virus Nucleoprotein,"Transmissible gastoenteritis virus is a coronavirus that causes a highly contagious enteric disease in pigs, resulting in a high mortality among neonates and severe economical losses to the affected farms .",1
992,Antigenic Structure of Transmissible Gastroenteritis Virus Nucleoprotein,"It has been demonstrated in another coronavirus, mouse hepatitis virus , that the nucleoprotein has a variety of functions in addition to being a structural component of the helical nucleocapsid .",1
1074,Antigenic Structure of Transmissible Gastroenteritis Virus Nucleoprotein,"The conformation of the coronavirus nucleocapsid has not yet been clearly elucidated; nevertheless, electron microscopic data suggest helical or tubular structures .",1
1084,Antigenic Structure of Transmissible Gastroenteritis Virus Nucleoprotein,"Our mapping results are consistent with the published antigenic relationship among coronaviruses and showed that the antigenic heterogeneity reported for the N protein of porcine respiratory coronavirus relative to all TGEV isolates is restricted to domain B, defined by MAbs 3B.DlO and 3D.HlO.",1
1086,Antigenic Structure of Transmissible Gastroenteritis Virus Nucleoprotein,These three MAbs failed also to react to other coronaviruses except to canine coronavirus .,1
1094,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Since the identification of a novel coronavirus associated with severe acute respiratory syndrome , and the discovery of new human coronaviruses such as HCoV-NL63 and HCoV-NH, associated with respiratory illnesses, the interest on coronaviruses has clearly increased .",1
1095,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,The design of antiviral drugs interfering with coronavirus replication and the development of replication-competent propagation-deficient virus vectors are potential powerful tools to prevent and control coronavirus infections.,1
1096,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,Transmissible gastroenteritis coronavirus is a member of the Coronaviridae family within the Nidovirales order .,1
1105,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,Coronavirus maturation takes place at the cis-Golgi network also known as endoplasmic reticulum-Golgi intermediate compartment .,1
1106,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,It has been proposed that the E protein induces virus envelope curvature in pre-Golgi membranes during MHV and SARS-CoV infections .,1
1107,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Studies on the assembly of coronavirus structural proteins by heterologous mammalian expression systems have shown that coexpression of E and M proteins from bovine coronavirus , MHV, TGEV, IBV, and SARS-CoV results in the formation of virus like-particles that are morphologically identical to spikeless virions .",1
1110,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"In contrast, recent studies described that M and N proteins are necessary and sufficient for the formation of SARS-CoV pseudoparticles.",1
1111,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Therefore, the role of E protein in coronavirus morphogenesis requires additional studies.",1
1112,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,The construction of coronavirus full length cDNA clones have allowed the manipulation of viral genomes to study coronavirus morphogenesis.,1
1159,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Previous studies have shown that, in the group 2 coronavirus MHV and SARS-CoV , E protein is not essential for virus replication, although ΔE defective mutants have a reduced growth in cell culture and in animal models.",1
1160,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"In contrast, for group 1 coronavirus TGEV, we and others have shown that cells transfected with an E gene-deleted TGEV infectious cDNA do not produce infectious virus.",1
1169,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,A simple explanation is that these viruses belong to different CoV groups and have different assembly requirements.,1
1174,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Therefore, a different behavior is shown by coronavirus from groups 1 and 2 in the requirement for E protein during virus assembly.",1
1176,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,Co-infection with recombinant baculoviruses showed that the membrane and envelope proteins are sufficient for the efficient formation of coronavirus VLPs .,1
1177,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"In contrast, Huang and coworkers reported that two viral genes, encoding the SARS-CoV M and N proteins, are necessary and sufficient for formation of VLPs by cotransfection of expression plasmids .",1
1199,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,E proteins from MHV and SARS-CoV have viroporin activity .,1
1202,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"Coronavirus E protein localizes in membranes of ERGIC, where it could modify their permeability, leading to the disruption of ion gradients at intracellular organelles , facilitating the transport of the virions along the exocytic pathway and their maturation.",1
1205,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,E proteins from the different coronavirus groups show different channel selectivity.,1
1206,Absence of E protein arrests transmissible gastroenteritis coronavirus maturation in the secretory pathway,"The E protein from the group 1 coronavirus HCoV-229E is K + selective, whereas from the group 2 MHV and SARS-CoV, and group 3 coronavirus IBV, E protein is Na + selective and rTGEV-Δ3abΔE .",1
1260,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,The recent outbreak of the novel coronavirus SARS-CoV-2 in China and the subsequent pandemic prompted us to evaluate the safety of selected manufacturing steps of PDMPs focusing specifically on process steps where there is still a lack of published data with regard to coronavirus inactivation.,1
1262,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,1 Virus filtration as well as other mechanisms also are highly effective for coronavirus removal or inactivation.,1
1268,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,"In contrast to the respiratory SARS-CoV-2, TGEV is a gastrointestinal coronavirus that is known to be relatively stable at low pH due to its physiological mode of transmission via the stomach.",1
1269,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,"2 Therefore, TGEV is likely to represent a worst-case model for SARS-CoV-2 with regard to sensitivity to low pH treatment.",1
1271,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,Control inactivation kinetics in IVIG solution at neutral pH and in cell culture medium were slower and thus demonstrated that the inactivation was by a combination of low pH and the inherent virus instability over the 21-day incubation period.,1
1272,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,These data demonstrate that the coronavirus TGEV is strongly susceptible to low-pH treatment under inactivation conditions that meet the Chinese and WHO guidelines and are commonly used in manufacturing of IVIG products worldwide.,1
1276,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,Some S/D treatments have been shown to be highly effective at inactivating SARS-CoV.,1
1277,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,"4 In the manufacturing of an anti-D IgG product, S/D treatment is performed early in the process in cryodepleted supernatant of human plasma.",1
1281,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,"S/D treatment resulted in no detectable infectivity at the first time point and a final LRF of at least 5.1 log was demonstrated , showing that S/D treatment with PS20 and TnBP is highly effective at inactivating coronavirus even in this complex intermediate.",1
1282,Effective coronavirus reduction by various production steps during the manufacture of plasma-derived medicinal products,"Together with earlier reports that SARS-CoV and TGEV are effectively inactivated by pasteurization and standard S/D treatment conditions these studies provide further evidence that various low-pH incubation and nonstandard S/D treatment steps are also effective at inactivating coronaviruses, which, taken together with other safety measures, provide assurance of a high margin of virus safety against SARS-CoV-2 for PDMPs.",1
1284,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"Its causative agent, transmissible gastroenteritis virus , belonging to the coronavirus, has a positive single-stranded RNA about 28.6 kb and consists of three major structural proteins: a phosphorylated nucleoprotein and two glycoproteins, the membrane and the spike proteins .",1
1287,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,Earlier studies have shown that the intact globular N-terminal half of the S protein is sufficient to achieve a protective immune response equivalent to that induced by the full S protein .,1
1300,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"In this study, we used the attenuated intracellular bacteria, attenuated S. typhimurium SL7207, as a carrier for delivery of DNA vaccines encoding the N-terminal half of TGEV glycoprotein S. Our data indicated that orogastric intubation of the recombinant S. typhimurium could induce a specific immune response against TGEV.",1
1365,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,The kinetics of colonization and persistence of the bacteria in vivo was investigated.,1
1368,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,The ability of the recombinant S. typhimurium to induce a mucosal immune response was determined by measuring the level of IgA antibody to TGEV in intestinal lavage sample.,1
1375,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,The ability of the recombinant S. typhimurium to induce a humoral immune response was determined by measuring the level of IgG antibody to TGEV in serum sample.,1
1384,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"Thus, the elicitation of mucosal immune responses after vaccination is highly desired.",1
1406,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"spleen in different dosage group after two weeks of boosting, indicated that attenuated S. typhimurium could be eliminated by immune system after completing the plasmid delivery.",1
1407,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"At the same time we noticed one week after boosting, bacterial separated from liver and spleen in different dosage groups were significantly lower than one week after first inoculation, which indicated the elimination of immune system to bacterial enhanced with the increasing of inoculation frequency.",1
1413,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"In addition, bacteria naturally possess immunostimulatory molecules such as lipopolysaccharide that can function as adjuvant to stimulate immune responses , furthermore, live bacterial vectors are able to induce systemic immune response, including humoral, cellular and mucosal immunity against pathogen infection .",1
1418,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,The target gene could be expressed not only in vitro but also in vivo to develop a specific humoral and mucosal immune response against TGEV.,1
1419,Intragastric administration of attenuated Salmonella typhimurium harbouring transmissible gastroenteritis virus (TGEV) DNA vaccine induced specific antibody production,"Although these data are preliminary and an ultimate TGEV vaccine may require incorporation of other TGEV antigens , or together with co-stimulatory molecules or immunomodulatory cytokines , the attenuated S. typhimurium may be an adequate delivery system to be tested in further experiments with the DNA vaccine of TGEV to obtain a maximum immune response.",1
1423,"Recombinant Canine Coronaviruses in Dogs, Europe","Subgroup 1a includes highly related viruses and its derivative porcine respiratory coronavirus , feline coronaviruses , and canine coronaviruses ) .",1
1424,"Recombinant Canine Coronaviruses in Dogs, Europe","According to a proposal by the Coronavirus Study Group of the International Committee of Taxonomy of Viruses, and given the virus' close genetic relatedness , TGEV, FCoV, and CCoV should not be considered separate viruses.",1
